2023-07-08 13:10:59,831 INFO  - Initialize application (at simulation time 8.000,000,000 s)
2023-07-08 13:11:00,058 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 118.700,400,000 s)
2023-07-08 13:11:00,058 INFO  - VEHICLE:veh_0 (at simulation time 118.802,400,000 s)
2023-07-08 13:11:00,058 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 118.802,400,000 s)
2023-07-08 13:11:00,058 INFO  - VEHICLE:veh_0 (at simulation time 118.900,400,000 s)
2023-07-08 13:11:00,058 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 118.900,400,000 s)
2023-07-08 13:11:00,059 INFO  - VEHICLE:veh_0 (at simulation time 119.000,400,000 s)
2023-07-08 13:11:00,059 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 119.000,400,000 s)
2023-07-08 13:11:00,059 INFO  - VEHICLE:veh_0 (at simulation time 119.100,400,000 s)
2023-07-08 13:11:00,059 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 119.100,400,000 s)
2023-07-08 13:11:00,059 INFO  - VEHICLE:veh_0 (at simulation time 119.201,400,000 s)
2023-07-08 13:11:00,059 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 119.201,400,000 s)
2023-07-08 13:11:00,059 INFO  - VEHICLE:veh_0 (at simulation time 119.301,400,000 s)
2023-07-08 13:11:00,059 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 119.301,400,000 s)
2023-07-08 13:11:00,059 INFO  - VEHICLE:veh_0 (at simulation time 119.400,400,000 s)
2023-07-08 13:11:00,059 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 119.400,400,000 s)
2023-07-08 13:11:00,059 INFO  - VEHICLE:veh_0 (at simulation time 119.501,400,000 s)
2023-07-08 13:11:00,059 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 119.501,400,000 s)
2023-07-08 13:11:00,059 INFO  - VEHICLE:veh_0 (at simulation time 119.600,900,000 s)
2023-07-08 13:11:00,059 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 119.600,900,000 s)
2023-07-08 13:11:00,059 INFO  - VEHICLE:veh_0 (at simulation time 119.701,400,000 s)
2023-07-08 13:11:00,059 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 119.701,400,000 s)
2023-07-08 13:11:00,059 INFO  - VEHICLE:veh_0 (at simulation time 119.800,900,000 s)
2023-07-08 13:11:00,059 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 119.800,900,000 s)
2023-07-08 13:11:00,059 INFO  - VEHICLE:veh_0 (at simulation time 119.902,400,000 s)
2023-07-08 13:11:00,059 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 119.902,400,000 s)
2023-07-08 13:11:00,063 INFO  - VEHICLE:veh_0 (at simulation time 120.001,400,000 s)
2023-07-08 13:11:00,063 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 120.001,400,000 s)
2023-07-08 13:11:00,063 INFO  - VEHICLE:veh_0 (at simulation time 120.101,400,000 s)
2023-07-08 13:11:00,063 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 120.101,400,000 s)
2023-07-08 13:11:00,063 INFO  - VEHICLE:veh_0 (at simulation time 120.201,400,000 s)
2023-07-08 13:11:00,063 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 120.201,400,000 s)
2023-07-08 13:11:00,063 INFO  - VEHICLE:veh_0 (at simulation time 120.300,400,000 s)
2023-07-08 13:11:00,063 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 120.300,400,000 s)
2023-07-08 13:11:00,063 INFO  - VEHICLE:veh_0 (at simulation time 120.400,900,000 s)
2023-07-08 13:11:00,063 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 120.400,900,000 s)
2023-07-08 13:11:00,063 INFO  - VEHICLE:veh_0 (at simulation time 120.500,400,000 s)
2023-07-08 13:11:00,063 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 120.500,400,000 s)
2023-07-08 13:11:00,063 INFO  - VEHICLE:veh_0 (at simulation time 120.602,400,000 s)
2023-07-08 13:11:00,063 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 120.602,400,000 s)
2023-07-08 13:11:00,063 INFO  - VEHICLE:veh_0 (at simulation time 120.701,400,000 s)
2023-07-08 13:11:00,063 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 120.701,400,000 s)
2023-07-08 13:11:00,063 INFO  - VEHICLE:veh_0 (at simulation time 120.801,400,000 s)
2023-07-08 13:11:00,063 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 120.801,400,000 s)
2023-07-08 13:11:00,063 INFO  - VEHICLE:veh_0 (at simulation time 120.900,900,000 s)
2023-07-08 13:11:00,063 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 120.900,900,000 s)
2023-07-08 13:11:00,064 INFO  - VEHICLE:veh_0 (at simulation time 121.002,400,000 s)
2023-07-08 13:11:00,064 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 121.002,400,000 s)
2023-07-08 13:11:00,064 INFO  - VEHICLE:veh_0 (at simulation time 121.100,400,000 s)
2023-07-08 13:11:00,064 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 121.100,400,000 s)
2023-07-08 13:11:00,064 INFO  - VEHICLE:veh_0 (at simulation time 121.200,400,000 s)
2023-07-08 13:11:00,064 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 121.200,400,000 s)
2023-07-08 13:11:00,064 INFO  - VEHICLE:veh_0 (at simulation time 121.301,400,000 s)
2023-07-08 13:11:00,064 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 121.301,400,000 s)
2023-07-08 13:11:00,064 INFO  - VEHICLE:veh_0 (at simulation time 121.400,400,000 s)
2023-07-08 13:11:00,064 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 121.400,400,000 s)
2023-07-08 13:11:00,064 INFO  - VEHICLE:veh_0 (at simulation time 121.501,400,000 s)
2023-07-08 13:11:00,064 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 121.501,400,000 s)
2023-07-08 13:11:00,064 INFO  - VEHICLE:veh_0 (at simulation time 121.601,900,000 s)
2023-07-08 13:11:00,064 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 121.601,900,000 s)
2023-07-08 13:11:00,064 INFO  - VEHICLE:veh_0 (at simulation time 121.702,400,000 s)
2023-07-08 13:11:00,064 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 121.702,400,000 s)
2023-07-08 13:11:00,064 INFO  - VEHICLE:veh_0 (at simulation time 121.801,900,000 s)
2023-07-08 13:11:00,064 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 121.801,900,000 s)
2023-07-08 13:11:00,064 INFO  - VEHICLE:veh_0 (at simulation time 121.900,400,000 s)
2023-07-08 13:11:00,064 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 121.900,400,000 s)
2023-07-08 13:11:00,065 INFO  - VEHICLE:veh_0 (at simulation time 122.001,900,000 s)
2023-07-08 13:11:00,065 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 122.001,900,000 s)
2023-07-08 13:11:00,065 INFO  - VEHICLE:veh_0 (at simulation time 122.100,900,000 s)
2023-07-08 13:11:00,065 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 122.100,900,000 s)
2023-07-08 13:11:00,065 INFO  - VEHICLE:veh_0 (at simulation time 122.200,400,000 s)
2023-07-08 13:11:00,065 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 122.200,400,000 s)
2023-07-08 13:11:00,065 INFO  - VEHICLE:veh_0 (at simulation time 122.301,900,000 s)
2023-07-08 13:11:00,065 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 122.301,900,000 s)
2023-07-08 13:11:00,065 INFO  - VEHICLE:veh_0 (at simulation time 122.401,900,000 s)
2023-07-08 13:11:00,065 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 122.401,900,000 s)
2023-07-08 13:11:00,065 INFO  - VEHICLE:veh_0 (at simulation time 122.500,900,000 s)
2023-07-08 13:11:00,065 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 122.500,900,000 s)
2023-07-08 13:11:00,065 INFO  - VEHICLE:veh_0 (at simulation time 122.602,400,000 s)
2023-07-08 13:11:00,065 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 122.602,400,000 s)
2023-07-08 13:11:00,065 INFO  - VEHICLE:veh_0 (at simulation time 122.702,400,000 s)
2023-07-08 13:11:00,065 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 122.702,400,000 s)
2023-07-08 13:11:00,065 INFO  - VEHICLE:veh_0 (at simulation time 122.801,400,000 s)
2023-07-08 13:11:00,065 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 122.801,400,000 s)
2023-07-08 13:11:00,065 INFO  - VEHICLE:veh_0 (at simulation time 122.901,400,000 s)
2023-07-08 13:11:00,065 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 122.901,400,000 s)
2023-07-08 13:11:00,066 INFO  - VEHICLE:veh_0 (at simulation time 123.000,900,000 s)
2023-07-08 13:11:00,066 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 123.000,900,000 s)
2023-07-08 13:11:00,066 INFO  - VEHICLE:veh_0 (at simulation time 123.101,900,000 s)
2023-07-08 13:11:00,066 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 123.101,900,000 s)
2023-07-08 13:11:00,066 INFO  - VEHICLE:veh_0 (at simulation time 123.202,400,000 s)
2023-07-08 13:11:00,066 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 123.202,400,000 s)
2023-07-08 13:11:00,066 INFO  - VEHICLE:veh_0 (at simulation time 123.302,400,000 s)
2023-07-08 13:11:00,066 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 123.302,400,000 s)
2023-07-08 13:11:00,066 INFO  - VEHICLE:veh_0 (at simulation time 123.401,900,000 s)
2023-07-08 13:11:00,066 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 123.401,900,000 s)
2023-07-08 13:11:00,066 INFO  - VEHICLE:veh_0 (at simulation time 123.502,400,000 s)
2023-07-08 13:11:00,066 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 123.502,400,000 s)
2023-07-08 13:11:00,066 INFO  - VEHICLE:veh_0 (at simulation time 123.600,400,000 s)
2023-07-08 13:11:00,066 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 123.600,400,000 s)
2023-07-08 13:11:00,066 INFO  - VEHICLE:veh_0 (at simulation time 123.702,400,000 s)
2023-07-08 13:11:00,067 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 123.702,400,000 s)
2023-07-08 13:11:00,067 INFO  - VEHICLE:veh_0 (at simulation time 123.801,900,000 s)
2023-07-08 13:11:00,067 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 123.801,900,000 s)
2023-07-08 13:11:00,067 INFO  - VEHICLE:veh_0 (at simulation time 123.901,900,000 s)
2023-07-08 13:11:00,067 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 123.901,900,000 s)
2023-07-08 13:11:00,067 INFO  - VEHICLE:veh_0 (at simulation time 124.000,900,000 s)
2023-07-08 13:11:00,067 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 124.000,900,000 s)
2023-07-08 13:11:00,067 INFO  - VEHICLE:veh_0 (at simulation time 124.101,900,000 s)
2023-07-08 13:11:00,067 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 124.101,900,000 s)
2023-07-08 13:11:00,067 INFO  - VEHICLE:veh_0 (at simulation time 124.202,400,000 s)
2023-07-08 13:11:00,067 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 124.202,400,000 s)
2023-07-08 13:11:00,067 INFO  - VEHICLE:veh_0 (at simulation time 124.300,900,000 s)
2023-07-08 13:11:00,067 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 124.300,900,000 s)
2023-07-08 13:11:00,067 INFO  - VEHICLE:veh_0 (at simulation time 124.402,400,000 s)
2023-07-08 13:11:00,067 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 124.402,400,000 s)
2023-07-08 13:11:00,068 INFO  - VEHICLE:veh_0 (at simulation time 124.500,900,000 s)
2023-07-08 13:11:00,068 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 124.500,900,000 s)
2023-07-08 13:11:00,068 INFO  - VEHICLE:veh_0 (at simulation time 124.601,400,000 s)
2023-07-08 13:11:00,068 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 124.601,400,000 s)
2023-07-08 13:11:00,068 INFO  - VEHICLE:veh_0 (at simulation time 124.701,400,000 s)
2023-07-08 13:11:00,068 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 124.701,400,000 s)
2023-07-08 13:11:00,068 INFO  - VEHICLE:veh_0 (at simulation time 124.801,400,000 s)
2023-07-08 13:11:00,068 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 124.801,400,000 s)
2023-07-08 13:11:00,068 INFO  - VEHICLE:veh_0 (at simulation time 124.901,400,000 s)
2023-07-08 13:11:00,068 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 124.901,400,000 s)
2023-07-08 13:11:00,069 INFO  - VEHICLE:veh_0 (at simulation time 125.001,400,000 s)
2023-07-08 13:11:00,069 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 125.001,400,000 s)
2023-07-08 13:11:00,069 INFO  - VEHICLE:veh_0 (at simulation time 125.102,400,000 s)
2023-07-08 13:11:00,069 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 125.102,400,000 s)
2023-07-08 13:11:00,069 INFO  - VEHICLE:veh_0 (at simulation time 125.202,400,000 s)
2023-07-08 13:11:00,069 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 125.202,400,000 s)
2023-07-08 13:11:00,069 INFO  - VEHICLE:veh_0 (at simulation time 125.302,400,000 s)
2023-07-08 13:11:00,069 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 125.302,400,000 s)
2023-07-08 13:11:00,069 INFO  - VEHICLE:veh_0 (at simulation time 125.400,900,000 s)
2023-07-08 13:11:00,069 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 125.400,900,000 s)
2023-07-08 13:11:00,069 INFO  - VEHICLE:veh_0 (at simulation time 125.500,900,000 s)
2023-07-08 13:11:00,069 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 125.500,900,000 s)
2023-07-08 13:11:00,070 INFO  - VEHICLE:veh_0 (at simulation time 125.601,400,000 s)
2023-07-08 13:11:00,070 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 125.601,400,000 s)
2023-07-08 13:11:00,070 INFO  - VEHICLE:veh_0 (at simulation time 125.701,400,000 s)
2023-07-08 13:11:00,070 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 125.701,400,000 s)
2023-07-08 13:11:00,070 INFO  - VEHICLE:veh_0 (at simulation time 125.800,900,000 s)
2023-07-08 13:11:00,070 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 125.800,900,000 s)
2023-07-08 13:11:00,070 INFO  - VEHICLE:veh_0 (at simulation time 125.900,900,000 s)
2023-07-08 13:11:00,070 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 125.900,900,000 s)
2023-07-08 13:11:00,070 INFO  - VEHICLE:veh_0 (at simulation time 126.001,400,000 s)
2023-07-08 13:11:00,070 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 126.001,400,000 s)
2023-07-08 13:11:00,070 INFO  - VEHICLE:veh_0 (at simulation time 126.100,400,000 s)
2023-07-08 13:11:00,070 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 126.100,400,000 s)
2023-07-08 13:11:00,070 INFO  - VEHICLE:veh_0 (at simulation time 126.201,400,000 s)
2023-07-08 13:11:00,071 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 126.201,400,000 s)
2023-07-08 13:11:00,071 INFO  - VEHICLE:veh_0 (at simulation time 126.300,400,000 s)
2023-07-08 13:11:00,071 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 126.300,400,000 s)
2023-07-08 13:11:00,071 INFO  - VEHICLE:veh_0 (at simulation time 126.401,400,000 s)
2023-07-08 13:11:00,071 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 126.401,400,000 s)
2023-07-08 13:11:00,071 INFO  - VEHICLE:veh_0 (at simulation time 126.501,900,000 s)
2023-07-08 13:11:00,071 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 126.501,900,000 s)
2023-07-08 13:11:00,071 INFO  - VEHICLE:veh_0 (at simulation time 126.600,400,000 s)
2023-07-08 13:11:00,071 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 126.600,400,000 s)
2023-07-08 13:11:00,071 INFO  - VEHICLE:veh_0 (at simulation time 126.701,400,000 s)
2023-07-08 13:11:00,071 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 126.701,400,000 s)
2023-07-08 13:11:00,071 INFO  - VEHICLE:veh_0 (at simulation time 126.802,400,000 s)
2023-07-08 13:11:00,071 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 126.802,400,000 s)
2023-07-08 13:11:00,071 INFO  - VEHICLE:veh_0 (at simulation time 126.900,400,000 s)
2023-07-08 13:11:00,071 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 126.900,400,000 s)
2023-07-08 13:11:00,072 INFO  - VEHICLE:veh_0 (at simulation time 127.001,400,000 s)
2023-07-08 13:11:00,072 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 127.001,400,000 s)
2023-07-08 13:11:00,072 INFO  - VEHICLE:veh_0 (at simulation time 127.100,900,000 s)
2023-07-08 13:11:00,072 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 127.100,900,000 s)
2023-07-08 13:11:00,072 INFO  - VEHICLE:veh_0 (at simulation time 127.201,900,000 s)
2023-07-08 13:11:00,072 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 127.201,900,000 s)
2023-07-08 13:11:00,072 INFO  - VEHICLE:veh_0 (at simulation time 127.301,400,000 s)
2023-07-08 13:11:00,072 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 127.301,400,000 s)
2023-07-08 13:11:00,072 INFO  - VEHICLE:veh_0 (at simulation time 127.401,900,000 s)
2023-07-08 13:11:00,072 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 127.401,900,000 s)
2023-07-08 13:11:00,072 INFO  - VEHICLE:veh_0 (at simulation time 127.501,400,000 s)
2023-07-08 13:11:00,072 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 127.501,400,000 s)
2023-07-08 13:11:00,072 INFO  - VEHICLE:veh_0 (at simulation time 127.600,900,000 s)
2023-07-08 13:11:00,072 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 127.600,900,000 s)
2023-07-08 13:11:00,073 INFO  - VEHICLE:veh_0 (at simulation time 127.700,400,000 s)
2023-07-08 13:11:00,073 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 127.700,400,000 s)
2023-07-08 13:11:00,073 INFO  - VEHICLE:veh_0 (at simulation time 127.802,400,000 s)
2023-07-08 13:11:00,073 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 127.802,400,000 s)
2023-07-08 13:11:00,073 INFO  - VEHICLE:veh_0 (at simulation time 127.901,400,000 s)
2023-07-08 13:11:00,073 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 127.901,400,000 s)
2023-07-08 13:11:00,074 INFO  - VEHICLE:veh_0 (at simulation time 128.002,400,000 s)
2023-07-08 13:11:00,074 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 128.002,400,000 s)
2023-07-08 13:11:00,074 INFO  - VEHICLE:veh_0 (at simulation time 128.102,400,000 s)
2023-07-08 13:11:00,074 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 128.102,400,000 s)
2023-07-08 13:11:00,074 INFO  - VEHICLE:veh_0 (at simulation time 128.201,400,000 s)
2023-07-08 13:11:00,074 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 128.201,400,000 s)
2023-07-08 13:11:00,074 INFO  - VEHICLE:veh_0 (at simulation time 128.300,400,000 s)
2023-07-08 13:11:00,074 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 128.300,400,000 s)
2023-07-08 13:11:00,074 INFO  - VEHICLE:veh_0 (at simulation time 128.401,400,000 s)
2023-07-08 13:11:00,074 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 128.401,400,000 s)
2023-07-08 13:11:00,074 INFO  - VEHICLE:veh_0 (at simulation time 128.501,400,000 s)
2023-07-08 13:11:00,074 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 128.501,400,000 s)
2023-07-08 13:11:00,074 INFO  - VEHICLE:veh_0 (at simulation time 128.601,900,000 s)
2023-07-08 13:11:00,074 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 128.601,900,000 s)
2023-07-08 13:11:00,074 INFO  - VEHICLE:veh_0 (at simulation time 128.701,400,000 s)
2023-07-08 13:11:00,074 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 128.701,400,000 s)
2023-07-08 13:11:00,074 INFO  - VEHICLE:veh_0 (at simulation time 128.801,900,000 s)
2023-07-08 13:11:00,074 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 128.801,900,000 s)
2023-07-08 13:11:00,074 INFO  - VEHICLE:veh_0 (at simulation time 128.902,400,000 s)
2023-07-08 13:11:00,074 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 128.902,400,000 s)
2023-07-08 13:11:00,075 INFO  - VEHICLE:veh_0 (at simulation time 129.000,900,000 s)
2023-07-08 13:11:00,075 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 129.000,900,000 s)
2023-07-08 13:11:00,075 INFO  - VEHICLE:veh_0 (at simulation time 129.100,400,000 s)
2023-07-08 13:11:00,075 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 129.100,400,000 s)
2023-07-08 13:11:00,075 INFO  - VEHICLE:veh_0 (at simulation time 129.201,900,000 s)
2023-07-08 13:11:00,075 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 129.201,900,000 s)
2023-07-08 13:11:00,075 INFO  - VEHICLE:veh_0 (at simulation time 129.302,400,000 s)
2023-07-08 13:11:00,075 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 129.302,400,000 s)
2023-07-08 13:11:00,075 INFO  - VEHICLE:veh_0 (at simulation time 129.402,400,000 s)
2023-07-08 13:11:00,075 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 129.402,400,000 s)
2023-07-08 13:11:00,075 INFO  - VEHICLE:veh_0 (at simulation time 129.500,900,000 s)
2023-07-08 13:11:00,075 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 129.500,900,000 s)
2023-07-08 13:11:00,075 INFO  - VEHICLE:veh_0 (at simulation time 129.601,400,000 s)
2023-07-08 13:11:00,075 INFO  - GEOLOCATION:GeoPoint{lat=52.513121,lon=13.331504,alt=0.00} (at simulation time 129.601,400,000 s)
